Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
Classe;32.140.405/0001-11;2025-03-31;1;2025-05-15;G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-12-23;INVESTIDOR PROFISSIONAL;;52261.710602;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;32140405000111;Avenida Brigadeiro Faria Lima;1355;5 Andar;Jardim Paulistano;São Paulo;SP;01452919;1128273500;;;www.singulare.com.br;fii.adm@singulare.com.br;2025-03-31
;32.177.294/0001-18;2025-03-31;1;2025-05-14;MB BI - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-01-09;INVESTIDOR QUALIFICADO;BRMBBICTF002;2976;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;MERCANTIL DO BRASIL DISTRIBUIDORA S.A.TVM;32177294000118;Rua Rio de Janeiro;654;9º Andar;Centro;Belo Horizonte;MG;30160912;3130576227;3130576568;;www.bancomercantil.com.br;mercantil.distribuidora@mercantil.com.br;2025-03-31
Fundo;32.222.912/0001-02;2025-03-31;1;2025-05-15;PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-15;INVESTIDOR QUALIFICADO;BR0EMNCTF005;19129.45463549;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;32222912000102;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2025-03-31
Classe;32.274.163/0001-59;2025-03-31;1;2025-05-15;FII REC RENDA IMOBILIÁRIA;2019-04-24;INVESTIDORES EM GERAL;BRRECTCTF000;8543493;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;32274163000159;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;32.274.197/0001-43;2025-03-31;1;2025-05-15;SNOWBIRD MASTER FUNDO DE INVESTIMENTO IMOBILIARIO;2019-09-02;INVESTIDOR PROFISSIONAL;;681702204.059651;Não;Não;Não;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;32274197000143;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;http://www.mafdtvm.com.br/;infolegal@apexgroup.com;2025-03-31
Classe;32.274.553/0001-29;2025-03-31;1;2025-05-15;SNOWBIRD PARALELL FUNDO DE INVESTIMENTO IMOBILIARIO;2019-10-23;INVESTIDOR PROFISSIONAL;;432784113.960567;Não;Não;Não;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;32274553000129;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;http://www.mafdtvm.com.br/;infolegal@apexgroup.com;2025-03-31
Classe;32.275.196/0001-13;2025-03-31;1;2025-04-28;VENETO FUNDO DE INVESTIMENTO IMOBILIARIO;2018-11-07;INVESTIDOR QUALIFICADO;0;283.62514;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;32275196000113;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;compliance@reag.com.br;2025-03-31
Classe;32.275.252/0001-10;2025-03-31;1;2025-04-28;DALLAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-04-06;INVESTIDOR PROFISSIONAL;0;2373228.958508;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;32275252000110;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2025-03-31
Classe;32.287.811/0001-01;2025-03-31;1;2025-05-15;CMX REALTY III FUNDO DE INVESTIMENTO IMOBILIARIO;2021-10-15;INVESTIDOR PROFISSIONAL;1;107155.3626;Não;Sim;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;MASTER SA CCTVM;32287811000101;PRAIA DE BOTAFOGO;228;1702;BOTAFOGO;RIO DE JANEIRO;RJ;2250906;(21)38201700;;;www.mastercctvm.com.br;contabilidade.fundos@mastercctvm.com.br;2025-03-31
Classe;32.317.313/0001-64;2025-03-31;1;2025-05-14;EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-02-13;INVESTIDOR QUALIFICADO;BRKEVECTF007;147700.99711;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2027-02-13;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;32317313000164;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2025-03-31
Classe;32.388.168/0001-02;2025-03-31;1;2025-05-15;SERRA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-06-18;INVESTIDOR PROFISSIONAL;;147.1827;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;32388168000102;Avenida Brigadeiro Faria Lima;1355;5 andar;Jardim Paulistano;São Paulo;SP;01452919;1128273500;;;www.singulare.com.br;fii.adm@singulare.com.br;2025-03-31
Classe;32.400.250/0001-05;2025-03-31;1;2025-04-29;VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-10-09;INVESTIDORES EM GERAL;BRVCJRCTF005;14723970;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;32400250000105;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2025-03-31
Classe;32.441.656/0001-36;2025-03-31;1;2025-05-13;FII RBR DESENVOLVIMENTO III;2019-04-26;INVESTIDOR QUALIFICADO;BRRBRICTF007;139665;Não;Não;Não;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;32.527.552/0001-49;2025-03-31;2;2025-05-14;VIC DESENVOLVIMENTO - VINTAGE 20/21 FII;2020-03-17;INVESTIDOR PROFISSIONAL;BRVIDSCTF003;94603;Não;Não;Não;Híbrido;Residencial;Ativa;Determinado;2029-11-13;30/06;Não;Não;Sim;Não;Não;BANCO GENIAL S.A;32527552000149;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genial.com.vc;2025-03-31
Classe;32.527.626/0001-47;2025-03-31;1;2025-05-15;NEWPORT LOGISTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-09-27;INVESTIDORES EM GERAL;BRNEWLCTF004;2033099;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A.;32527626000147;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21)3923-3000;(11)3206-8000;;www.bancoplural.com.br;middleadm@genialinvestimentos.com.br;2025-03-31
Classe;32.527.683/0001-26;2025-03-31;1;2025-05-15;PLURAL RECEBÍVEIS IMOBILIÁRIOS FII;2019-11-06;INVESTIDORES EM GERAL;BRPLCRCTF003;2109169;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A.;32527683000126;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250906;(21) 3923-3000;;;www.bancogenial.com;middleadm@bancogenial.com;2025-03-31
Classe;32.667.306/0001-92;2025-03-31;1;2025-05-14;M8 FUNDO DE INVESTIMENTO IMOBILIARIO MULTIESTRATEGIA;2019-05-17;INVESTIDOR PROFISSIONAL;BR017CCTF007;35564;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;32.754.734/0001-52;2025-03-31;1;2025-05-13;VBI AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO;2019-11-07;INVESTIDORES EM GERAL;BRQAGRCTF005;5040336;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;32.784.898/0001-22;2025-03-31;1;2025-05-14;PATRIA IMOBILIÁRIO FOF - FII - RESPONSABILIDADE LIMITADA;2019-08-22;INVESTIDORES EM GERAL;BRHGFFCTF008;2863597;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A.;32784898000122;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2025-03-31
Classe;32.892.018/0001-31;2025-03-31;1;2025-05-14;HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-07-30;INVESTIDORES EM GERAL;BRHSMLCTF007;20808572;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;S3 CACEIS BRASIL DTVM S.A.;32892018000131;Rua Amador Bueno;474;1 andar;Santo Amaro;São Paulo;SP;04752005;(11) 55385489;(11) 55386705;;https://www.s3dtvm.com.br;SC_fundosimobiliarios@s3caceis.com.br;2025-03-31
Classe;32.903.521/0001-45;2025-03-31;1;2025-05-14;SANTANDER PAPÉIS IMOBILIÁRIOS CDI FII;2019-08-05;INVESTIDORES EM GERAL;BRSADICTF007;15486840;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;S3 CACEIS BRASIL DTVM S.A.;32903521000145;Rua Amador Bueno;474;1 andar;Santo Amaro;São Paulo;SP;04752005;(11) 55385489;;;https://www.s3dtvm.com.br;SC_fundosimobiliarios@s3caceis.com.br;2025-03-31
Classe;32.903.621/0001-71;2025-03-31;1;2025-04-30;HSI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-12-09;INVESTIDORES EM GERAL;BRHSLGCTF009;12660067;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;32903621000171;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;32.903.661/0001-13;2025-03-31;1;2025-04-30;HSI LOG II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-12-09;INVESTIDOR QUALIFICADO;;3372642.7206;Sim;Não;Não;Renda;Logística;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;32903661000113;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;32.903.702/0001-71;2025-03-31;1;2025-05-14;SANTANDER RENDA DE ALUGUÉIS FII;2019-12-20;INVESTIDORES EM GERAL;BRSARECTF006;92343290;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;S3 CACEIS BRASIL DTVM S.A.;32903702000171;Rua Amador Bueno;474;1 andar;Santo Amaro;São Paulo;SP;04752005;(11) 55385489;;;https://www.s3dtvm.com.br;SC_fundosimobiliarios@s3caceis.com.br;2025-03-31
Classe;33.046.142/0001-49;2025-03-31;1;2025-05-14;FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS;2019-07-26;INVESTIDOR QUALIFICADO;BRBPMLCTF006;7441745;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Não;Sim;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
;33.354.650/0001-94;2025-03-31;1;2025-05-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO - AVM FII;2020-04-08;INVESTIDOR QUALIFICADO;BRFAVMCTF008;3422119;Sim;Não;Não;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;33354650000194;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br;2025-03-31
Classe;33.554.611/0001-30;2025-03-31;1;2025-05-14;LOTEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-10-15;INVESTIDOR PROFISSIONAL;BR0JK3CTF001;13797.25727832;Sim;Não;Não;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;33554611000130;RUA JOAQUIM FLORIANO;100;5 ANDAR;ITAIM BIBI;SÃO PAULO;SP;04534-000;(11) 3165-6000;;;www.monetar.com.br;admfundos@terrainvestimentos.com.br;2025-03-31
Classe;33.701.455/0001-93;2025-03-31;1;2025-05-14;FRAM CAPITAL PENHA FUNDO DE INVESTIMENTO OMOBILIÁRIO;2020-06-09;INVESTIDOR QUALIFICADO;;55.5556;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;OSLO CAPITAL DTVM S.A.;33701455000193;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543120;(11) 3513-3144;;;www.oslodtvm.com;admfundos@oslodtvm.com;2025-03-31
Classe;33.701.485/0001-08;2025-03-31;1;2025-05-14;FRAM CAPITAL TESSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-10-02;INVESTIDOR QUALIFICADO;;20;Não;Não;Sim;Renda;Logística;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;OSLO CAPITAL DTVM S.A.;33701485000108;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;4543120;(11) 3513-3144;;;www.oslodtvm.com;fiduciario@oslodtvm.com;2025-03-31
Classe;33.701.501/0001-54;2025-03-31;1;2025-05-15;AUREA EXTREMA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-12-15;INVESTIDOR QUALIFICADO E PROFISSIONAL;;64327;Não;Sim;Não;Híbrido;Logística;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;33701501000154;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425-020;11 3030-7300;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2025-03-31
Classe;33.701.887/0001-02;2025-03-31;1;2025-05-15;INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-11-04;INVESTIDORES EM GERAL;BR0EKVCTF002;52212.008203;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Sim;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;33701887000102;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2025-03-31
Classe;33.842.871/0001-01;2025-03-31;1;2025-05-07;YORK - FUNDO DE INVESTIMENTO IMOBILIARIO;2019-05-24;INVESTIDOR QUALIFICADO;BR028UCTF006;133620;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;33842871000101;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;33.884.145/0001-51;2025-03-31;1;2025-05-14;FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I FII;2019-05-24;INVESTIDOR QUALIFICADO;BRFLCRCTF004;751844;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;33884145000151;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;33.884.197/0001-28;2025-03-31;1;2025-05-15;SÃO MIGUEL DOS MILAGRES FUNDO DE INVESTIMENTO IMOBILIARIO;2019-08-15;INVESTIDORES EM GERAL;BR0EMLCTF009;22331.43951885;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Sim;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;33884197000128;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2025-03-31
Classe;34.027.774/0001-28;2025-03-31;1;2025-05-12;FII RB CAPITAL I FUNDO DE FUNDOS;2020-02-20;INVESTIDORES EM GERAL;BRRFOFCTF001;1078164;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;34027774000128;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;34.081.611/0001-23;2025-03-31;1;2025-05-09;CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO;2019-12-23;INVESTIDORES EM GERAL;BRCPFFCTF000;2553074;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;34.081.631/0001-02;2025-03-31;1;2025-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO HOUSI;2020-02-17;INVESTIDORES EM GERAL;BRHOSICTF009;573450;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;34081631000102;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425020;1130307177;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2025-03-31
Classe;34.081.637/0001-71;2025-03-31;1;2025-05-15;BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO;2020-10-21;INVESTIDORES EM GERAL;BRBLMGCTF005;4268807;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;34081637000171;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425020;1130307177;;;www.vortx.com.br;fundos@vortx.com.br;2025-03-31
Classe;34.197.700/0001-30;2025-03-31;1;2025-05-15;G5 CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-11-06;INVESTIDOR QUALIFICADO;BRTCINCTF000;849660.58624073;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Sim;Não;Sim;Não;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;34197700000130;Avenida Faria Lima;1355;15 Andar;Jardim Paulistano;São Paulo;SP;01452002;1128273500;;;www.singulare.com.br;fii.adm@singulare.com.br;2025-03-31
Classe;34.197.776/0001-65;2025-03-31;1;2025-05-13;FUNDO DE INVESTIMENTO IMOBILIARIO - MOGNO HOTEIS;2019-11-08;INVESTIDORES EM GERAL;BRMGHTCTF005;1313784;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;34.197.811/0001-46;2025-03-31;1;2025-05-13;VALORA CRI INDICE DE PRECO - FII;2020-03-18;INVESTIDORES EM GERAL;BRVGIPCTF002;11787247;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;34.508.872/0001-87;2025-03-31;1;2025-05-15;URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-12-05;INVESTIDORES EM GERAL;BRURPRCTF002;11733895;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;34508872000187;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425020;1130307177;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2025-03-31
Classe;34.508.923/0001-70;2025-03-31;1;2025-05-15;CF2 FUNDO DE INVESTIMENTO IMOBILIARIO;2019-10-07;INVESTIDOR QUALIFICADO;BRCFHICTF001;94600;Não;Não;Não;Híbrido;Outros;Ativa;Determinado;2024-10-06;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;34508923000170;Rua Gilberto Sabino;215;4º Andar;Pinheiros;SÃO PAULO;SP;05425020;11 3030-7300;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2025-03-31
Classe;34.508.959/0001-54;2025-03-31;1;2025-05-15;HECTARE RECEBÍVEIS HIGH GRADE - FII;2019-07-18;INVESTIDORES EM GERAL;BRHCHGCTF001;1200000;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;34508959000154;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425-020;11 3030-7300;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2025-03-31
Fundo;34.509.007/0001-55;2025-03-31;1;2025-05-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO JAPURÁ;2019-12-19;INVESTIDOR PROFISSIONAL;0;772497.18065818;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34509007000155;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2025-03-31
Classe;34.547.078/0001-42;2025-03-31;1;2025-05-15;ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII;2020-12-03;INVESTIDOR QUALIFICADO;;150090.32535869;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;34547078000142;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;compliance@reag.com.br;2025-03-31
Fundo;34.598.181/0001-11;2025-03-31;1;2025-05-14;INTER LOGÍSTICO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-11-28;INVESTIDORES EM GERAL;BRINLGCTF008;4512103;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;INTER DISTRIBUIDORA DE TÍTULOS E VALORE MOBILIÁRIOS;34598181000111;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 36145332;;;https://www.bancointer.com.br/inter-dtvm/;ri.fii@interdtvm.com.br;2025-03-31
