CNPJ_Fundo_Classe,Data_Referencia,Versao,Nome_Ativo,Principais_Caracteristicas,Valor,CNPJ_Fundo
30.178.506/0001-56,2022-03-31,1,Fazenda Pirapozinho,Ativo em fase e regularização de documentação (Temos formalizado um CVC com clausulas resolutivas a serem cumpridas antes da integralização do ativo),1042000.0,
30.178.506/0001-56,2022-06-30,1,Fazenda Pirapozinho,Ativo em fase e regularização de documentação (Temos formalizado um CVC com clausulas resolutivas a serem cumpridas antes da integralização do ativo),1042000.0,
30.178.506/0001-56,2022-09-30,1,Fazenda Pirapozinho,Ativo em fase e regularização de documentação (Temos formalizado um CVC com clausulas resolutivas a serem cumpridas antes da integralização do ativo),1042000.0,
30.178.506/0001-56,2022-12-31,1,Fazenda Pirapozinho,Ativo em fase e regularização de documentação (Temos formalizado um CVC com clausulas resolutivas a serem cumpridas antes da integralização do ativo),1042000.0,
31.524.789/0001-03,2022-09-30,1,BBM PORTO BRAS,PERMUTA,9719072.52,
36.501.128/0001-86,2022-12-31,1,FAZ ROMA - TO,"Aquisição de Participação da empresa ECO BRASIL FLORESTAS S.A., referente as propriedades: Bela Vista I, Bela Vista II, Bom Jesus, Cachoeira - Lote 1, Cachoeira - Lote 2, Caititu, Estância Córdoba, Feio, Lontra, Pitanga, União I, União II, União III, Vai Quem Quer, Vitória, Vitória II e Capivara com as suas respectivas matrículas 640, 641, 455, 457, 456, 458, 586, 446, 459, 454, 507, 508, 442, 644, 585, 610 e 464 do CRI de Tupiratins-TO. A área total das propriedades é de 13.764,06 hectares.",40000000.0,
36.731.458/0001-68,2022-03-31,1,Recebíveis Imobiliários,Provenientes das CRIs,33533562.27,
36.731.458/0001-68,2022-03-31,1,Imoveis,Provenientes das CRIs,28610773.6,
36.731.458/0001-68,2022-06-30,2,Imóveis,Provenientes das CRIs,26275864.07,
36.731.458/0001-68,2022-09-30,1,Imóveis,Provenientes das CRIs,24585980.46,
39.591.218/0001-01,2022-06-30,1,Terreno - Posto,Sinal pago aos proprietários. Aguardando finalizar as condições precedentes do CCV para quitar o pagamento e passar a escritura para o Fundo,1300000.0,
39.591.218/0001-01,2022-09-30,1,Terreno - Posto,Concluídasas condições precedentes constantes do CCV mediante a quitação do preço do imóvel.,14269529.37,
39.591.218/0001-01,2022-12-31,1,Terreno - Posto,Concluídasas condições precedentes constantes do CCV mediante a quitação do preço do imóvel.,14269529.37,
40.010.015/0001-55,2022-12-31,1,Não possui informação apresentada,Não possui informação apresentada,0.0,
40.944.707/0001-70,2022-12-31,1,Terreno - Posto,Concluídasas condições precedentes constantes do CCV mediante a quitação do preço do imóvel.,14269529.37,
41.320.997/0001-44,2022-03-31,1,CUSTOS A INCORPORAR,CUSTOS A INCORPORAR NO IMÓVEL,209950.66,
41.320.997/0001-44,2022-06-30,1,CUSTOS A INCORPORAR,CUSTOS A INCORPORAR NO IMÓVEL,1335458.98,
41.320.997/0001-44,2022-09-30,1,CUSTOS A INCORPORAR,CUSTOS A INCORPORAR NO IMÓVEL,1405875.69,
43.008.884/0001-33,2022-12-31,1,Empreendimento Edson 1400,"Participação do Empreendimento equivalente a 2.296,80 m² (dois mil duzentos e noventa e seis metros e oitenta centímetros quadrados) de área privativa.",24116400.0,
03.855.441/0001-63,2023-03-31,1,Vitória,Arrend Mercantil Financeiro,148880674.05,
03.855.441/0001-63,2023-03-31,1,Santos,Arrend Mercantil Financeiro,438313431.62,
03.855.441/0001-63,2023-03-31,1,Laboratório de Fluidos,Arrend Mercantil Financeiro,91885898.94,
03.855.441/0001-63,2023-06-30,1,Vitória,Arrend Mercantil Financeiro,155360589.3,
03.855.441/0001-63,2023-06-30,1,Santos,Arrend Mercantil Financeiro,453610839.77,
03.855.441/0001-63,2023-06-30,1,Laboratório de Fluidos,Arrend Mercantil Financeiro,100491601.74,
03.855.441/0001-63,2023-09-30,1,Vitória,Arrend Mercantil Financeiro,159923323.14,
03.855.441/0001-63,2023-09-30,1,Santos,Arrend Mercantil Financeiro,463491704.19,
03.855.441/0001-63,2023-09-30,1,Laboratório de Fluidos,Arrend Mercantil Financeiro,107292834.17,
03.855.441/0001-63,2023-12-31,1,Vitória,Arrend Mercantil Financeiro,104315065.68,
03.855.441/0001-63,2023-12-31,1,Santos,Arrend Mercantil Financeiro,348073398.57,
03.855.441/0001-63,2023-12-31,1,Laboratório de Fluidos,Arrend Mercantil Financeiro,69607625.72,
08.417.532/0001-30,2023-03-31,1,Bapon,Arrendamento Mercantil Financeiro,133031516.01,
08.417.532/0001-30,2023-03-31,1,Basul,Arrendamento Mercantil Financeiro,195220109.74,
08.417.532/0001-30,2023-06-30,1,Bapon,Arrendamento Mercantil Financeiro,135994841.86,
08.417.532/0001-30,2023-06-30,1,Basul,Arrendamento Mercantil Financeiro,203073158.48,
08.417.532/0001-30,2023-09-30,1,Bapon,Arrendamento Mercantil Financeiro,138641190.8,
08.417.532/0001-30,2023-09-30,1,Basul,Arrendamento Mercantil Financeiro,212627186.44,
08.417.532/0001-30,2023-12-31,1,Bapon,Arrendamento Mercantil Financeiro,142616442.83,
08.417.532/0001-30,2023-12-31,1,Basul,Arrendamento Mercantil Financeiro,224510276.71,
12.927.767/0001-40,2023-09-29,1,Não possui informação apresentada.,,,
12.989.974/0001-29,2023-09-29,1,Não possui informação apresentada.,,,
13.568.181/0001-07,2023-03-31,1,"Terreno - Estrada da Lama Preta, 2705 - Rio de Janeiro","Direito Real de Uso de Superfície - DUS a ser amortizado até 2027 - Valor da Cessão R$ 10 MM - valor já amortizado de R$ 6.525.925,93",3307407.42,
13.568.181/0001-07,2023-03-31,1,"Terreno - Rod Anhaguera,Km 106, Jd São Judas Tadeu-Sumaré-SP","Direito Real de Uso de Superfície - DUS - a ser amortizado ate 2023 - Valor da Cessão R$ 50 mil - valor já amortizado R$ 42.433,08",6412493.51,
13.568.181/0001-07,2023-06-30,1,"Terreno - Estrada da Lama Preta, 2705 - Rio de Janeiro","Direito Real de Uso de Superfície - DUS a ser amortizado até 2027 - Valor da Cessão R$ 10 MM - valor já amortizado de R$ 6.525.925,93",3307407.42,
13.568.181/0001-07,2023-06-30,1,"Terreno - Rod Anhaguera,Km 106, Jd São Judas Tadeu-Sumaré-SP","Direito Real de Uso de Superfície - DUS - a ser amortizado ate 2023 - Valor da Cessão R$ 50 mil - valor já amortizado R$ 42.433,08",6412493.51,
13.584.584/0001-31,2023-03-31,1,Cemitério Morumby,130 Jazigos,1690000.0,
13.584.584/0001-31,2023-03-31,1,Cemitério Morumby,943 Jazigos,14616500.0,
13.584.584/0001-31,2023-03-31,1,Cemitério Morumby,1799 Jazigos,28604095.9,
13.584.584/0001-31,2023-06-30,2,Cemitério Morumby,130 Jazigos,1690000.0,
13.584.584/0001-31,2023-06-30,2,Cemitério Morumby,943 Jazigos,14616500.0,
13.584.584/0001-31,2023-06-30,2,Cemitério Morumby,1799 Jazigos,28604100.0,
13.584.584/0001-31,2023-09-29,1,Cemitério Morumby,130 Jazigos,1690000.0,
13.584.584/0001-31,2023-09-29,1,Cemitério Morumby,943 Jazigos,14616500.0,
13.584.584/0001-31,2023-09-29,1,Cemitério Morumby,1799 Jazigos,28604100.0,
13.584.584/0001-31,2023-12-29,1,Cemitério Morumby,131 Jazigos,1690000.0,
13.584.584/0001-31,2023-12-29,1,Cemitério Morumby,943 Jazigos,14616500.0,
13.584.584/0001-31,2023-12-29,1,Cemitério Morumby,1799 Jazigos,28413300.0,
15.576.907/0001-70,2023-03-31,1,Centauro,DIREITOS DE USO / RES-SPERATA A RECEBER,9800657.23,
15.576.907/0001-70,2023-03-31,1,GPA - Tatuapé,Direitos de superficie GPA - Imóvel Tatuapé,16261071.5483671,
15.576.907/0001-70,2023-03-31,1,GPA - Guarulhos,Direitos de superficie GPA - Imóvel Guarulhos,42366621.4515863,
15.576.907/0001-70,2023-03-31,1,GPA - São José dos Campos,Direitos de superfície GPA - Imóvel SJC,46135823.2452094,
15.576.907/0001-70,2023-06-30,1,Centauro,DIREITOS DE USO / RES-SPERATA A RECEBER,9408620.94,
15.576.907/0001-70,2023-06-30,1,GPA - Tatuapé,Direitos de superficie GPA - Imóvel Tatuapé,15942844.13,
15.576.907/0001-70,2023-06-30,1,GPA - Guarulhos,Direitos de superficie GPA - Imóvel Guarulhos,41537511.23,
15.576.907/0001-70,2023-06-30,1,GPA - São José dos Campos,Direitos de superfície GPA - Imóvel SJC,45232950.15,
15.576.907/0001-70,2023-09-30,1,Centauro,DIREITOS DE USO / RES-SPERATA A RECEBER,9408620.94,
15.576.907/0001-70,2023-09-30,1,GPA - Tatuapé,Direitos de superficie GPA - Imóvel Tatuapé,15942844.13,
15.576.907/0001-70,2023-09-30,1,GPA - Guarulhos,Direitos de superficie GPA - Imóvel Guarulhos,41537511.23,
15.576.907/0001-70,2023-09-30,1,GPA - São José dos Campos,Direitos de superfície GPA - Imóvel SJC,45232950.15,
15.576.907/0001-70,2023-12-31,1,Centauro,DIREITOS DE USO / RES-SPERATA A RECEBER,7056788.5,
15.576.907/0001-70,2023-12-31,1,GPA - Tatuapé,Direitos de superficie GPA - Imóvel Tatuapé,19160088.39,
15.576.907/0001-70,2023-12-31,1,GPA - Guarulhos,Direitos de superficie GPA - Imóvel Guarulhos,49897875.39,
15.576.907/0001-70,2023-12-31,1,GPA - São José dos Campos,Direitos de superfície GPA - Imóvel SJC,54360897.97,
16.543.270/0001-89,2023-03-31,1,3 Apartamentos MG,Edificio Bossa Nova -BURITI,3000000.0,
16.543.270/0001-89,2023-03-31,1,Season Empreendimentos,"Subdistrito de Amaralina, Salvador, Bahia.",1868358.01,
16.543.270/0001-89,2023-03-31,1,Terras Empreendimentos,Obras finalizadas o mercado regional ainda incipiente possui grande potencial ( Bonito MS),11000000.0,
16.543.270/0001-89,2023-03-31,1,120 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,12000000.0,
16.543.270/0001-89,2023-03-31,1,80 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,8000000.0,
16.543.270/0001-89,2023-03-31,1,BELA VISTA III 70 UNIDADES,BELA VISTA III -MG-FUNILÃNDIA,7000000.0,
16.543.270/0001-89,2023-06-30,1,3 Apartamentos MG,Edificio Bossa Nova -BURITI,3000000.0,
16.543.270/0001-89,2023-06-30,1,Terras Empreendimentos,Obras finalizadas o mercado regional ainda incipiente possui grande potencial ( Bonito MS),11000000.0,
16.543.270/0001-89,2023-06-30,1,120 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,12000000.0,
16.543.270/0001-89,2023-06-30,1,80 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,8000000.0,
16.543.270/0001-89,2023-06-30,1,BELA VISTA III 70 UNIDADES,BELA VISTA III -MG-FUNILÃNDIA,7000000.0,
16.543.270/0001-89,2023-09-29,1,3 Apartamentos MG,Edificio Bossa Nova -BURITI,3000000.0,
16.543.270/0001-89,2023-09-29,1,Terras Empreendimentos,Obras finalizadas o mercado regional ainda incipiente possui grande potencial ( Bonito MS),11000000.0,
16.543.270/0001-89,2023-09-29,1,120 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,12000000.0,
16.543.270/0001-89,2023-09-29,1,80 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,8000000.0,
16.543.270/0001-89,2023-09-29,1,BELA VISTA III 70 UNIDADES,BELA VISTA III -MG-FUNILÃNDIA,7000000.0,
16.543.270/0001-89,2023-12-29,1,3 Apartamentos MG,Edificio Bossa Nova -BURITI,3000000.0,
16.543.270/0001-89,2023-12-29,1,Terras Empreendimentos,Obras finalizadas o mercado regional ainda incipiente possui grande potencial ( Bonito MS),11000000.0,
16.543.270/0001-89,2023-12-29,1,120 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,12000000.0,
16.543.270/0001-89,2023-12-29,1,80 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,8000000.0,
16.543.270/0001-89,2023-12-29,1,BELA VISTA III 70 UNIDADES,BELA VISTA III -MG-FUNILÃNDIA,7000000.0,
16.671.412/0001-93,2023-03-31,1,Galpão Contagem,Direitos de usufruto imóvel de Contagem - MG,112287879.04,
16.671.412/0001-93,2023-06-30,1,Galpão Contagem,Direitos de usufruto imóvel de Contagem - MG,110144351.26,
16.671.412/0001-93,2023-09-30,1,Galpão Contagem,Direitos de usufruto imóvel de Contagem - MG,107977268.23,
16.671.412/0001-93,2023-12-31,1,Galpão Contagem,Direitos de usufruto imóvel de Contagem - MG,105810185.2,
16.685.929/0001-31,2023-03-31,1,LA SHOPPING CENTERS S.A.,Gestão e administração da propriedade imobiliária/Holdings de instituições não-financeiras,626253.395352416,
16.685.929/0001-31,2023-06-30,1,LA SHOPPING CENTERS S.A.,Gestão e administração da propriedade imobiliária/Holdings de instituições não-financeiras,626253.395352416,
16.685.929/0001-31,2023-09-30,1,LA SHOPPING CENTERS S.A.,Gestão e administração da propriedade imobiliária/Holdings de instituições não-financeiras,626253.395352416,
16.685.929/0001-31,2023-12-31,1,LA SHOPPING CENTERS S.A.,Gestão e administração da propriedade imobiliária/Holdings de instituições não-financeiras,626253.395352416,
17.098.794/0001-70,2023-09-29,1,Não possui informação apresentada.,,,
24.070.076/0001-51,2023-03-31,1,DIREITO DE PARTICIPAÇÃO VGV - PAULISTANIA,Participação através de permuta financeira,2637655.65,
24.070.076/0001-51,2023-03-31,1,DIREITO DE PARTICIPAÇÃO VGV - PENAFOR,Participação através de permuta financeira,1814334.42,
24.070.076/0001-51,2023-03-31,1,DIREITO DE PARTICIPAÇÃO VGV - ANTONIO GIL,Participação através de permuta financeira,9922792.49,
24.070.076/0001-51,2023-03-31,1,DIREITO DE PARTICIPAÇÃO VGV - MAJOR FREIRE,Participação através de permuta financeira,11673905.82,
26.269.251/0001-60,2023-06-30,1,MAQUINÁRIO,MAQUINÁRIO,33041000.0,
26.269.251/0001-60,2023-12-29,1,MAQUINARIO,MAQUINARIO,33041000.0,
27.486.542/0001-72,2023-03-31,1,Viracopos,"Galpão na Rodovia Miguel Melhado Campos, SP-324, Km 81,5, Itupeva - SP",311622602.4,
27.486.542/0001-72,2023-06-30,1,Viracopos,"Galpão na Rodovia Miguel Melhado Campos, SP-324, Km 81,5, Itupeva - SP",312586946.74,
27.486.542/0001-72,2023-09-30,1,Viracopos,"Galpão na Rodovia Miguel Melhado Campos, SP-324, Km 81,5, Itupeva - SP",312746439.06,
27.486.542/0001-72,2023-12-31,1,Viracopos,"Rodovia Miguel Melhado Campos, SP-324, Km 81,5, Itupeva - SP",312746439.06,
29.242.809/0001-01,2023-12-31,1,CAXANGA,DIREITO DE SUBSCRIÇÃO,13817947.0,
29.267.567/0001-00,2023-03-31,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 61 - MAT - 179.771,433000.0,
29.267.567/0001-00,2023-03-31,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 71 - MAT - 179.776,433000.0,
29.267.567/0001-00,2023-06-30,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 61 - MAT - 179.771,433000.0,
29.267.567/0001-00,2023-06-30,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 71 - MAT - 179.776,433000.0,
29.267.567/0001-00,2023-09-30,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 61 - MAT - 179.771,433000.0,
29.267.567/0001-00,2023-09-30,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 71 - MAT - 179.776,433000.0,
29.267.567/0001-00,2023-12-31,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 61 - MAT - 179.771,433000.0,
29.267.567/0001-00,2023-12-31,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 71 - MAT - 179.776,433000.0,
30.178.506/0001-56,2023-03-31,1,Fazenda Pirapozinho,Ativo em fase e regularização de documentação (Temos formalizado um CVC com clausulas resolutivas a serem cumpridas antes da integralização do ativo),1042000.0,
30.178.506/0001-56,2023-06-30,1,Fazenda Pirapozinho,Ativo em fase e regularização de documentação (Temos formalizado um CVC com clausulas resolutivas a serem cumpridas antes da integralização do ativo),1042000.0,
30.178.506/0001-56,2023-09-30,1,Fazenda Pirapozinho,Ativo em fase e regularização de documentação (Temos formalizado um CVC com clausulas resolutivas a serem cumpridas antes da integralização do ativo),1042000.0,
31.373.514/0001-16,2023-03-31,1,CLASSIC BOLL,X,762000.0,
31.373.514/0001-16,2023-03-31,1,ROTTEDAM,,4365000.0,
31.373.514/0001-16,2023-03-31,1,VILA DE ÉVORA,,2075000.0,
31.373.514/0001-16,2023-06-30,1,CLASSIC BOLL,X,762000.0,
31.373.514/0001-16,2023-06-30,1,ROTTEDAM,,4365000.0,
31.373.514/0001-16,2023-06-30,1,VILA DE ÉVORA,,2075000.0,
31.373.514/0001-16,2023-09-29,1,CLASSIC BOLL,X,762000.0,
31.373.514/0001-16,2023-09-29,1,ROTTEDAM,,4365000.0,
31.373.514/0001-16,2023-09-29,1,VILA DE ÉVORA,,2075000.0,
31.373.514/0001-16,2023-12-29,1,CLASSIC BOLL,X,762000.0,
31.373.514/0001-16,2023-12-29,1,ROTTEDAM,,4365000.0,
31.373.514/0001-16,2023-12-29,1,VILA DE ÉVORA,,2075000.0,
31.524.769/0001-32,2023-12-29,2,CUSTO DA OBRA,Custo da obra do ELEVSHOP KODY,,
31.524.789/0001-03,2023-06-30,1,CUSTO DA OBRA,,,
31.524.789/0001-03,2023-09-29,1,CUSTO DA OBRA,,,
31.524.789/0001-03,2023-12-29,2,CUSTO DA OBRA,,362680000.0,
32.317.313/0001-64,2023-06-30,1,DIREITO DE PARTICIPAÇÃO - JOAQUIM GUARANI,Participação através de permuta financeira,21936619.78,
32.317.313/0001-64,2023-09-29,1,DIREITO DE PARTICIPAÇÃO - JOAQUIM GUARANI,Participação através de permuta financeira,21808114.33,
32.317.313/0001-64,2023-12-29,1,DIREITO DE PARTICIPAÇÃO - JOAQUIM GUARANI,Participação através de permuta financeira,21619559.15,
33.701.887/0001-02,2023-09-29,1,Fazenda Tupã,,21160000.0,
33.701.887/0001-02,2023-09-29,1,"Parque Eldorado - Lote 01, 02 e 03 Qd 9",,7540000.0,
33.701.887/0001-02,2023-09-29,1,Terra Nova - Lote 02 Qd 02,,11870000.0,
33.701.887/0001-02,2023-12-29,1,Fazenda Tupã,,21160000.0,
33.701.887/0001-02,2023-12-29,1,"Parque Eldorado - Lote 01, 02 e 03 Qd 9",,7540000.0,
33.701.887/0001-02,2023-12-29,1,Terra Nova - Lote 02 Qd 02,,11870000.0,
36.501.128/0001-86,2023-03-31,2,FAZ ROMA - TO,"Aquisição de Participação da empresa ECO BRASIL FLORESTAS S.A., referente as propriedades: Bela Vista I, Bela Vista II, Bom Jesus, Cachoeira - Lote 1, Cachoeira - Lote 2, Caititu, Estância Córdoba, Feio, Lontra, Pitanga, União I, União II, União III, Vai Quem Quer, Vitória, Vitória II e Capivara com as suas respectivas matrículas 640, 641, 455, 457, 456, 458, 586, 446, 459, 454, 507, 508, 442, 644, 585, 610 e 464 do CRI de Tupiratins-TO. A área total das propriedades é de 13.764,06 hectares.",40000000.0,
36.501.128/0001-86,2023-06-30,2,FAZ ROMA - TO,"Aquisição de Participação da empresa ECO BRASIL FLORESTAS S.A., referente as propriedades: Bela Vista I, Bela Vista II, Bom Jesus, Cachoeira - Lote 1, Cachoeira - Lote 2, Caititu, Estância Córdoba, Feio, Lontra, Pitanga, União I, União II, União III, Vai Quem Quer, Vitória, Vitória II e Capivara com as suas respectivas matrículas 640, 641, 455, 457, 456, 458, 586, 446, 459, 454, 507, 508, 442, 644, 585, 610 e 464 do CRI de Tupiratins-TO. A área total das propriedades é de 13.764,06 hectares.",40000000.0,
36.501.128/0001-86,2023-09-30,2,FAZ ROMA - TO,"Aquisição de Participação da empresa ECO BRASIL FLORESTAS S.A., referente as propriedades: Bela Vista I, Bela Vista II, Bom Jesus, Cachoeira - Lote 1, Cachoeira - Lote 2, Caititu, Estância Córdoba, Feio, Lontra, Pitanga, União I, União II, União III, Vai Quem Quer, Vitória, Vitória II e Capivara com as suas respectivas matrículas 640, 641, 455, 457, 456, 458, 586, 446, 459, 454, 507, 508, 442, 644, 585, 610 e 464 do CRI de Tupiratins-TO. A área total das propriedades é de 13.764,06 hectares.",40000000.0,
36.501.128/0001-86,2023-12-31,1,FAZ ROMA - TO,"Aquisição de Participação da empresa ECO BRASIL FLORESTAS S.A., referente as propriedades: Bela Vista I, Bela Vista II, Bom Jesus, Cachoeira - Lote 1, Cachoeira - Lote 2, Caititu, Estância Córdoba, Feio, Lontra, Pitanga, União I, União II, União III, Vai Quem Quer, Vitória, Vitória II e Capivara com as suas respectivas matrículas 640, 641, 455, 457, 456, 458, 586, 446, 459, 454, 507, 508, 442, 644, 585, 610 e 464 do CRI de Tupiratins-TO. A área total das propriedades é de 13.764,06 hectares.",40000000.0,
40.010.015/0001-55,2023-03-31,1,Não possui informação apresentada,Não possui informação apresentada,0.0,
40.010.015/0001-55,2023-06-30,1,Não possui informação apresentada,Não possui informação apresentada,0.0,
40.010.015/0001-55,2023-09-30,1,Não possui informação apresentada,Não possui informação apresentada,0.0,
40.010.015/0001-55,2023-12-31,1,Não possui informação apresentada,Não possui informação apresentada,0.0,
40.944.707/0001-70,2023-03-31,1,Terreno - Posto,Concluídasas condições precedentes constantes do CCV mediante a quitação do preço do imóvel.,14269529.37,
40.944.707/0001-70,2023-06-30,1,Terreno - Posto,Concluídasas condições precedentes constantes do CCV mediante a quitação do preço do imóvel.,14269529.37,
40.944.707/0001-70,2023-09-30,1,Terreno - Posto,Concluídasas condições precedentes constantes do CCV mediante a quitação do preço do imóvel.,14269529.37,
40.944.707/0001-70,2023-12-31,1,Terreno - Posto,Concluídasas condições precedentes constantes do CCV mediante a quitação do preço do imóvel.,14269529.37,
41.969.521/0001-39,2023-06-30,1,Não possui informação apresentada,Não possui informação apresentada,0.0,
41.969.521/0001-39,2023-09-30,1,Não possui informação apresentada,Não possui informação apresentada,0.0,
43.008.884/0001-33,2023-03-31,1,Empreendimento Edson 1.400,"Participação do Empreendimento equivalente a 2.296,80 m² (dois mil duzentos e noventa e seis metros e oitenta centímetros quadrados) de área privativa.",24116400.0,
49.318.661/0001-59,2023-03-31,3,MT124985 TERRENO - PIRACICABA,O FUNDO É DETENTOR APENAS NO COMODATO,,
49.318.661/0001-59,2023-03-31,3,MT204854 TERRENO - PRAIA GRANDE,O FUNDO É DETENTOR APENAS NO COMODATO,,
49.318.661/0001-59,2023-03-31,3,MT658 TERRENO -UBATUBA,O FUNDO É DETENTOR APENAS NO COMODATO,,
49.318.661/0001-59,2023-06-30,4,MT124985 TERRENO - PIRACICABA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2023-06-30,4,MT204854 TERRENO - PRAIA GRANDE,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2023-06-30,4,MT658 TERRENO -UBATUBA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2023-09-30,1,MT124985 TERRENO - PIRACICABA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2023-09-30,1,MT204854 TERRENO - PRAIA GRANDE,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2023-09-30,1,MT658 TERRENO -UBATUBA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2023-12-31,2,MT124985 TERRENO - PIRACICABA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2023-12-31,2,MT204854 TERRENO - PRAIA GRANDE,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2023-12-31,2,MT658 TERRENO -UBATUBA,O FUNDO É DETENTOR APENAS DO COMODATO,,
52.589.406/0001-55,2023-12-29,1,GALPÃO LOGISITCIO,GALPÃO,94000000.0,
03.855.441/0001-63,2024-03-31,1,Vitória,Arrend Mercantil Financeiro,109137346.21,
03.855.441/0001-63,2024-03-31,1,Santos,Arrend Mercantil Financeiro,361154722.72,
03.855.441/0001-63,2024-03-31,1,Laboratório de Fluidos,Arrend Mercantil Financeiro,76517888.31,
03.855.441/0001-63,2024-06-30,1,Vitória,Arrend Mercantil Financeiro,113265851.54,
03.855.441/0001-63,2024-06-30,1,Santos,Arrend Mercantil Financeiro,371719218.06,
03.855.441/0001-63,2024-06-30,1,Laboratório de Fluidos,Arrend Mercantil Financeiro,82617173.67,
03.855.441/0001-63,2024-09-30,1,Vitória,Arrend Mercantil Financeiro,117047496.08,
03.855.441/0001-63,2024-09-30,1,Santos,Arrend Mercantil Financeiro,380955510.04,
03.855.441/0001-63,2024-09-30,1,Laboratório de Fluidos,Arrend Mercantil Financeiro,88491213.6,
03.855.441/0001-63,2024-12-31,1,Vitória,Arrend Mercantil Financeiro,63128720.2,
03.855.441/0001-63,2024-12-31,1,Santos,Arrend Mercantil Financeiro,375860924.29,
03.855.441/0001-63,2024-12-31,1,Laboratório de Fluidos,Arrend Mercantil Financeiro,117877250.17,
08.417.532/0001-30,2024-03-31,1,Bapon,Arrendamento Mercantil Financeiro,95084176.69,
08.417.532/0001-30,2024-03-31,1,Basul,Arrendamento Mercantil Financeiro,190162388.74,
08.417.532/0001-30,2024-06-30,1,Bapon,Arrendamento Mercantil Financeiro,98024942.51,
08.417.532/0001-30,2024-06-30,1,Basul,Arrendamento Mercantil Financeiro,201230164.67,
08.417.532/0001-30,2024-09-30,1,Bapon,Arrendamento Mercantil Financeiro,100058964.98,
08.417.532/0001-30,2024-09-30,1,Basul,Arrendamento Mercantil Financeiro,211295252.88,
08.417.532/0001-30,2024-12-31,1,Bapon,Arrendamento Mercantil Financeiro,103555179.74,
08.417.532/0001-30,2024-12-31,1,Basul,Arrendamento Mercantil Financeiro,224463470.44,
13.568.181/0001-07,2024-03-31,1,"Terreno - Estrada da Lama Preta, 2705 - Rio de Janeiro","Direito Real de Uso de Superfície - DUS a ser amortizado até 2027 - Valor da Cessão R$ 10 MM - valor já amortizado de R$ 6.525.925,93",3307407.42,
13.568.181/0001-07,2024-03-31,1,"Terreno - Rod Anhaguera,Km 106, Jd São Judas Tadeu-Sumaré-SP","Direito Real de Uso de Superfície - DUS - a ser amortizado ate 2023 - Valor da Cessão R$ 50 mil - valor já amortizado R$ 42.433,08",6412493.51,
13.584.584/0001-31,2024-03-31,1,Cemitério Morumby,131 Jazigos,1690000.0,
13.584.584/0001-31,2024-03-31,1,Cemitério Morumby,943 Jazigos,14616500.0,
13.584.584/0001-31,2024-03-31,1,Cemitério Morumby,1799 Jazigos,28190700.0,
13.584.584/0001-31,2024-06-30,1,Cemitério Morumby,131 Jazigos,3173820.0,
13.584.584/0001-31,2024-06-30,1,Cemitério Morumby,943 Jazigos,23022402.0,
13.584.584/0001-31,2024-06-30,1,Cemitério Morumby,1799 Jazigos,43041882.0,
13.584.584/0001-31,2024-09-30,1,Cemitério Morumby,131 Jazigos,3173820.0,
13.584.584/0001-31,2024-09-30,1,Cemitério Morumby,943 Jazigos,23022402.0,
13.584.584/0001-31,2024-09-30,1,Cemitério Morumby,1799 Jazigos,43041882.0,
13.584.584/0001-31,2024-12-31,1,Cemitério Morumby,131 Jazigos,3173820.0,
13.584.584/0001-31,2024-12-31,1,Cemitério Morumby,943 Jazigos,23022402.0,
13.584.584/0001-31,2024-12-31,1,Cemitério Morumby,1799 Jazigos,43041882.0,
15.576.907/0001-70,2024-03-31,1,Centauro,DIREITOS DE USO / RES-SPERATA A RECEBER,7056788.5,
